# k, Q1, Q2, Q3, Q5, Q8, Qs2
1.642887419159710589e+03 5.126599463172058427e-05 7.307838841373083278e-05 4.636549530795919338e+01 5.840201757059970699e-05 6.396970968532095052e-05 -2.585856452451980772e-05
1.658096508904839311e+03 5.000622393191271484e-05 7.123492548519750060e-05 4.612821057220909893e+01 5.696689179036978418e-05 6.240037127071985511e-05 -2.521792925429841057e-05
1.673446397348757273e+03 4.877909474513669177e-05 6.944193897160716087e-05 4.589214032018973199e+01 5.556895109220675509e-05 6.087156040203439570e-05 -2.459416343134127037e-05
1.688938387940518624e+03 4.758366595983261696e-05 6.769780440951108725e-05 4.565727833003308689e+01 5.420712336555747276e-05 5.938211607739583880e-05 -2.398676572470619361e-05
1.704573796195892783e+03 4.641902951088709874e-05 6.600096579233504055e-05 4.542361841210516360e+01 5.288037414624985891e-05 5.793091762921134141e-05 -2.339525327423860323e-05
1.720353949809095184e+03 4.528430882338736995e-05 6.434993154322480430e-05 4.519115440880940326e+01 5.158770484362222174e-05 5.651688284979430009e-05 -2.281916077057350291e-05
1.736280188765518460e+03 4.417865735722879334e-05 6.274327080689905990e-05 4.495988019439460004e+01 5.032815108254900160e-05 5.513896623706683803e-05 -2.225803959755271073e-05
1.752353865455507275e+03 4.310125724407461986e-05 6.117961002903816667e-05 4.472978967476684886e+01 4.910078115066706013e-05 5.379615735029317304e-05 -2.171145703163752705e-05
1.768576344789220684e+03 4.205131800903596888e-05 5.965762979540252374e-05 4.450087678730398011e+01 4.790469454212112284e-05 5.248747926682318233e-05 -2.117899549346152841e-05
1.784949004312521765e+03 4.102807537021235757e-05 5.817606190602532280e-05 4.427313550067394488e+01 4.673902059000427795e-05 5.121198713173449559e-05 -2.066025184716804766e-05
1.801473234323944098e+03 4.003079010990191739e-05 5.673368666257991896e-05 4.404655981465575820e+01 4.560291718044473985e-05 4.996876679304724345e-05 -2.015483674361127881e-05
1.818150437992771003e+03 3.905874701189148996e-05 5.532933034942770896e-05 4.382114375996290079e+01 4.449556954197234049e-05 4.875693351589338977e-05 -1.966237400388772083e-05
1.834982031478176395e+03 3.811125385977308199e-05 5.396186289095679470e-05 4.359688139806925733e+01 4.341618910440252590e-05 4.757563076965423888e-05 -1.918250004001074448e-05
1.851969444049467711e+03 3.718764049170154059e-05 5.263019566967267371e-05 4.337376682103761993e+01 4.236401242202152395e-05 4.642402908263091753e-05 -1.871486330984275962e-05
1.869114118207475940e+03 3.628725790742938105e-05 5.133327949111323444e-05 4.315179415134975471e+01 4.133830015632432509e-05 4.530132495930879588e-05 -1.825912380367053782e-05
1.886417509807035913e+03 3.540947742383671049e-05 5.007010268310186919e-05 4.293095754173867817e+01 4.033833611399604353e-05 4.420673985572819256e-05 -1.781495256005374294e-05
1.903881088180599363e+03 3.455368987550566580e-05 4.883968931811305151e-05 4.271125117502317181e+01 3.936342633621121672e-05 4.313951920886367574e-05 -1.738203120878963916e-05
1.921506336263028743e+03 3.371930485719034796e-05 4.764109754862940507e-05 4.249266926394327015e+01 3.841289823565733984e-05 4.209893151627060225e-05 -1.696005153902983601e-05
1.939294750717508805e+03 3.290575000530993012e-05 4.647341804637867630e-05 4.227520605099792306e+01 3.748609977801520927e-05 4.108426746258440334e-05 -1.654871509076099044e-05
1.957247842062626887e+03 3.211247031583011814e-05 4.533577253720138411e-05 4.205885580828436332e+01 3.658239870489251623e-05 4.009483908973852722e-05 -1.614773276801331352e-05
1.975367134800661916e+03 3.133892749611884521e-05 4.422731242408539724e-05 4.184361283733828429e+01 3.570118179545900608e-05 3.912997900802768595e-05 -1.575682447230117051e-05
1.993654167547024599e+03 3.058459934856404174e-05 4.314721749161212110e-05 4.162947146897615625e+01 3.484185416426872824e-05 3.818903964538221548e-05 -1.537571875492769766e-05
2.012110493160917258e+03 2.984897918391507890e-05 4.209469468566015928e-05 4.141642606313835984e+01 3.400383859293851148e-05 3.727139253242451586e-05 -1.500415248689617449e-05
2.030737678877179860e+03 2.913157526247526865e-05 4.106897696279140090e-05 4.120447100873425939e+01 3.318657489355792653e-05 3.637642762107524670e-05 -1.464187054527529898e-05
2.049537306439398435e+03 2.843191026141573172e-05 4.006932220422358693e-05 4.099360072348753192e+01 3.238951930185511629e-05 3.550355263464541789e-05 -1.428862551495637293e-05
2.068510972234207657e+03 2.774952076661950568e-05 3.909501218975602448e-05 4.078380965378368472e+01 3.161214389830807934e-05 3.465219244751574084e-05 -1.394417740482700488e-05
2.087660287426836021e+03 2.708395678758132745e-05 3.814535162740595225e-05 4.057509227451837575e+01 3.085393605551912483e-05 3.382178849264206249e-05 -1.360829337745987602e-05
2.106986878097945919e+03 2.643478129399907573e-05 3.721966723488164181e-05 4.036744308894643041e+01 3.011439791030308223e-05 3.301179819525635023e-05 -1.328074749148452674e-05
2.126492385381699933e+03 2.580156977279735240e-05 3.631730686934240779e-05 4.016085662853268445e+01 2.939304585904990301e-05 3.222169443125835520e-05 -1.296132045587532817e-05
2.146178465605105885e+03 2.518390980441112604e-05 3.543763870218903081e-05 3.995532745280350895e+01 2.868941007502802106e-05 3.145096500889482021e-05 -1.264979939544374449e-05
2.166046790428693384e+03 2.458140065724155599e-05 3.458005043589611194e-05 3.975085014919913817e+01 2.800303404639115670e-05 3.069911217242440356e-05 -1.234597762687587610e-05
2.186099046988449118e+03 2.399365289927665775e-05 3.374394856013751299e-05 3.954741933292739731e+01 2.733347413373688075e-05 2.996565212656207271e-05 -1.204965444470582275e-05
2.206336938039068627e+03 2.342028802593541079e-05 3.292875764467835970e-05 3.934502964681841775e+01 2.668029914614934486e-05 2.925011458057451329e-05 -1.176063491665720580e-05
2.226762182098574158e+03 2.286093810325915459e-05 3.213391966669539701e-05 3.914367576117983560e+01 2.604308993472312204e-05 2.855204231097606309e-05 -1.147872968782531895e-05
2.247376513594231255e+03 2.231524542563634891e-05 3.135889337038332648e-05 3.894335237365332603e+01 2.542143900264589063e-05 2.787099074184902668e-05 -1.120375479321099338e-05
2.268181683009815060e+03 2.178286218729792817e-05 3.060315365685328484e-05 3.874405420907221043e+01 2.481495013096610179e-05 2.720652754187238566e-05 -1.093553147814901491e-05
2.289179457034280858e+03 2.126345016687033616e-05 2.986619100248871916e-05 3.854577601931929820e+01 2.422323801923768969e-05 2.655823223720298133e-05 -1.067388602620502551e-05
2.310371618711770680e+03 2.075668042432325146e-05 2.914751090405806388e-05 3.834851258318626321e+01 2.364592794028393325e-05 2.592569583941239627e-05 -1.041864959414498217e-05
2.331759967593009151e+03 2.026223300968779450e-05 2.844663334900708485e-05 3.815225870623367399e+01 2.308265540837033054e-05 2.530852048772883999e-05 -1.016965805360569505e-05
2.353346319888140442e+03 1.977979668296064161e-05 2.776309230946708885e-05 3.795700922065168470e+01 2.253306586012079253e-05 2.470631910488128266e-05 -9.926751839119362904e-06
2.375132508620939916e+03 1.930906864464906832e-05 2.709643525862236686e-05 3.776275898512168538e+01 2.199681434755497311e-05 2.411871506588925406e-05 -9.689775802168696837e-06
2.397120383784451860e+03 1.884975427644188870e-05 2.644622270817505963e-05 3.756950288467909616e+01 2.147356524266259790e-05 2.354534187917868297e-05 -9.458579070968306941e-06
2.419311812498113795e+03 1.840156689152317032e-05 2.581202776572765400e-05 3.737723583057628218e+01 2.096299195296082876e-05 2.298584287944116739e-05 -9.233014915687169400e-06
2.441708679166283673e+03 1.796422749407706633e-05 2.519343571099603134e-05 3.718595276014689688e+01 2.046477664752430304e-05 2.243987093169257541e-05 -9.012940618846056626e-06
2.464312885638265470e+03 1.753746454755516959e-05 2.459004358982417712e-05 3.699564863667071535e+01 1.997860999299430854e-05 2.190708814601360913e-05 -8.798217350638278648e-06
2.487126351369788154e+03 1.712101375130565403e-05 2.400145982505855617e-05 3.680631844923937024e+01 1.950419089911797696e-05 2.138716560248919406e-05 -8.588710048938573975e-06
2.510151013586024874e+03 1.671461782518411256e-05 2.342730384338101215e-05 3.661795721262271996e+01 1.904122627337573431e-05 2.087978308588721272e-05 -8.384287303777910534e-06
2.533388827446082360e+03 1.631802630179020878e-05 2.286720571728023967e-05 3.643055996713595590e+01 1.858943078430004122e-05 2.038462882964716356e-05 -8.184821246076319533e-06
2.556841766209008256e+03 1.593099532599245104e-05 2.232080582137417984e-05 3.624412177850785355e+01 1.814852663309238283e-05 1.990139926877018762e-05 -7.990187440436988036e-06
2.580511821401381440e+03 1.555328746142153014e-05 2.178775450236334783e-05 3.605863773774913739e+01 1.771824333318407254e-05 1.942979880122431050e-05 -7.800264781815964335e-06
2.604401002986411186e+03 1.518467150363278627e-05 2.126771176192390319e-05 3.587410296102203944e+01 1.729831749738914418e-05 1.896953955750240028e-05 -7.614935395893569253e-06
2.628511339534598392e+03 1.482492229965222112e-05 2.076034695190849519e-05 3.569051258951058259e+01 1.688849263233352147e-05 1.852034117798720433e-05 -7.434084542982255556e-06
2.652844878396023887e+03 1.447382057363569082e-05 2.026533848124638146e-05 3.550786178929123338e+01 1.648851893984637815e-05 1.808193059779616477e-05 -7.257600525314750538e-06
2.677403685874186976e+03 1.413115275838737300e-05 1.978237353398071182e-05 3.532614575120453537e+01 1.609815312502523013e-05 1.765404183879806197e-05 -7.085374597565995915e-06
2.702189847401448333e+03 1.379671083249480942e-05 1.931114779791683113e-05 3.514535969072762356e+01 1.571715821070386476e-05 1.723641580850759594e-05 -6.917300880469224539e-06
2.727205467716152725e+03 1.347029216285005660e-05 1.885136520336881395e-05 3.496549884784687379e+01 1.534530335804929220e-05 1.682880010557809701e-05 -6.753276277393985961e-06
2.752452671041335634e+03 1.315169935234076473e-05 1.840273767155011991e-05 3.478655848693178854e+01 1.498236369305511328e-05 1.643094883163015470e-05 -6.593200393761989867e-06
2.777933601265086509e+03 1.284074009250326198e-05 1.796498487215157159e-05 3.460853389660942980e+01 1.462812013868280826e-05 1.604262240916387781e-05 -6.436975459182036245e-06
2.803650422122634154e+03 1.253722702094055489e-05 1.753783398969502736e-05 3.443142038963925700e+01 1.428235925243361801e-05 1.566358740531508206e-05 -6.284506252191499698e-06
2.829605317380064207e+03 1.224097758331967350e-05 1.712101949826631421e-05 3.425521330278898802e+01 1.394487306913592393e-05 1.529361636123024383e-05 -6.135700027498542168e-06
2.855800491019739638e+03 1.195181389976963551e-05 1.671428294425610482e-05 3.407990799671109983e+01 1.361545894874710685e-05 1.493248762684267960e-05 -5.990466445623545642e-06
2.882238167427485678e+03 1.166956263551042812e-05 1.631737273675319867e-05 3.390549985581959191e+01 1.329391942897374109e-05 1.457998520084387844e-05 -5.848717504843529172e-06
2.908920591581460940e+03 1.139405487555279466e-05 1.593004394526132450e-05 3.373198428816794348e+01 1.298006208253052037e-05 1.423589857565484790e-05 -5.710367475348687319e-06
2.935850029242772962e+03 1.112512600331465241e-05 1.555205810442255191e-05 3.355935672532753244e+01 1.267369937886086368e-05 1.390002258720997416e-05 -5.575332835524010583e-06
2.963028767147911822e+03 1.086261558300715432e-05 1.518318302544674074e-05 3.338761262226646664e+01 1.237464855015058234e-05 1.357215726937422185e-05 -5.443532210273021811e-06
2.990459113202914068e+03 1.060636724565167949e-05 1.482319261396997386e-05 3.321674745722931021e+01 1.208273146148055995e-05 1.325210771282479045e-05 -5.314886311305462666e-06
3.018143396679321540e+03 1.035622857859394983e-05 1.447186669406702315e-05 3.304675673161756322e+01 1.179777448495965034e-05 1.293968392823405988e-05 -5.189317879313732293e-06
3.046083968412010108e+03 1.011205101838730000e-05 1.412899083817021356e-05 3.287763596987037573e+01 1.151960837769937986e-05 1.263470071359777811e-05 -5.066751627966344629e-06
3.074283200998787834e+03 9.873689746924655766e-06 1.379435620264859151e-05 3.270938071934627089e+01 1.124806816348684633e-05 1.233697752556159332e-05 -4.947114189650783190e-06
3.102743489001879880e+03 9.641003590701935567e-06 1.346775936882197351e-05 3.254198655020526587e+01 1.098299301802693862e-05 1.204633835460273782e-05 -4.830334062900329365e-06
3.131467249151239230e+03 9.413854923102369700e-06 1.314900218918885702e-05 3.237544905529186678e+01 1.072422615762392667e-05 1.176261160393200612e-05 -4.716341561443096854e-06
3.160456920549801453e+03 9.192109569594584021e-06 1.283789163866413470e-05 3.220976385001829101e+01 1.047161473118429998e-05 1.148562997198505884e-05 -4.605068764813624219e-06
3.189714964880587559e+03 8.975636715743473399e-06 1.253423967062840814e-05 3.204492657224861318e+01 1.022500971542300500e-05 1.121523033837979215e-05 -4.496449470470834212e-06
3.219243866615717707e+03 8.764308817936102060e-06 1.223786307760160850e-05 3.188093288218358268e+01 9.984265813162618289e-06 1.095125365322012098e-05 -4.390419147368058293e-06
3.249046133227422615e+03 8.558001516728605085e-06 1.194858335636204604e-05 3.171777846224568265e+01 9.749241354618193929e-06 1.069354482963135556e-05 -4.286914890923102436e-06
3.279124295400947631e+03 8.356593552725654047e-06 1.166622657734279292e-05 3.155545901696509503e+01 9.519798201567938593e-06 1.044195263941883913e-05 -4.185875379339285576e-06
3.309480907249429038e+03 8.159966684906067404e-06 1.139062325814166132e-05 3.139397027286631925e+01 9.295801654309993170e-06 1.019632961174418795e-05 -4.087240831229818680e-06
3.340118546530817184e+03 7.968005611312037526e-06 1.112160824098997800e-05 3.123330797835498629e+01 9.077120361311567882e-06 9.956531934718084351e-06 -3.990952964499949806e-06
3.371039814866750930e+03 7.780597892023706830e-06 1.085902057403524336e-05 3.107346790360572797e+01 8.863626231462686778e-06 9.722419359813669061e-06 -3.896954956443778980e-06
3.402247337963454356e+03 7.597633874342915105e-06 1.060270339629307274e-05 3.091444584045041921e+01 8.655194348844501997e-06 9.493855109007428862e-06 -3.805191405013893097e-06
3.433743765834743044e+03 7.419006620113030948e-06 1.035250382613846669e-05 3.075623760226689640e+01 8.451702889933703590e-06 9.270705784557710887e-06 -3.715608291223667260e-06
3.465531773027030795e+03 7.244611835105650318e-06 1.010827285320394430e-05 3.059883902386842536e+01 8.253033043159251636e-06 9.052841281336316225e-06 -3.628152942644315541e-06
3.497614058846421358e+03 7.074347800406636737e-06 9.869865233564867349e-06 3.044224596139386207e+01 8.059068930737967507e-06 8.840134701630087330e-06 -3.542773997959737668e-06
3.529993347587963399e+03 6.908115305736595855e-06 9.637139388092533869e-06 3.028645429219794494e+01 7.869697532713596625e-06 8.632462272333046028e-06 -3.459421372543694240e-06
3.562672388766965014e+03 6.745817584644420239e-06 9.409957303863315806e-06 3.013145991474264918e+01 7.684808613128913651e-06 8.429703264453713125e-06 -3.378046225025833619e-06
3.595653957352451471e+03 6.587360251513746384e-06 9.188184438517763345e-06 2.997725874848884331e+01 7.504294648264394927e-06 8.231739914863722934e-06 -3.298600924813790319e-06
3.628940854002844389e+03 6.432651240324686778e-06 8.971689627464633749e-06 2.982384673378849271e+01 7.328050756875936113e-06 8.038457350217024101e-06 -3.221039020540016791e-06
3.662535905303763684e+03 6.281600745116043278e-06 8.760344993831886999e-06 2.967121983177754885e+01 7.155974632369096362e-06 7.849743512972283570e-06 -3.145315209403562272e-06
3.696441964008024570e+03 6.134121162094504060e-06 8.554025861070825793e-06 2.951937402426942825e+01 6.987966476849894853e-06 7.665489089452853715e-06 -3.071385307377802634e-06
3.730661909277927862e+03 5.990127033339207640e-06 8.352610668123257298e-06 2.936830531364873664e+01 6.823928936994373420e-06 7.485587439880738742e-06 -2.999206220256150096e-06
3.765198646929722599e+03 5.849534992052927224e-06 8.155980887062750048e-06 2.921800972276594166e+01 6.663767041678241966e-06 7.309934530324712402e-06 -2.928735915509354326e-06
3.800055109680335590e+03 5.712263709311857090e-06 7.964020943128064347e-06 2.906848329483242921e+01 6.507388141314033037e-06 7.138428866503531884e-06 -2.859933394928504537e-06
